Motif_id	Feature_1	Feature_2	Feature_3	Feature_4	Feature_5	Feature_6	Feature_7	Feature_8	Feature_9	Feature_10	Feature_11	Feature_12	Feature_13	Feature_14	Feature_15	Feature_16	Feature_17	Feature_18	Feature_19	Feature_20	Feature_21	Feature_22	Feature_23	Feature_24	Feature_25	Feature_26	Feature_27	Feature_28	Feature_29	Feature_30	Feature_31	Feature_32	Feature_33	Feature_34	Feature_35	Feature_36	Feature_37	Feature_38	Feature_39	Feature_40	Feature_41	Feature_42	Feature_43	Feature_44	Feature_45	Feature_46	Feature_47	Feature_48	Feature_49	Feature_50	Feature_51	Feature_52	Feature_53	Feature_54	Feature_55	Feature_56	Feature_57	Feature_58	Feature_59	Feature_60	Feature_61	Feature_62	Feature_63	Feature_64	Label
3J9M_AA:834-838_852-853	-0.1587846577167511	 -0.0014312629355117679	 -0.058977093547582626	 0.21487024426460266	 0.06559718400239944	 0.02014932408928871	 -0.19744530320167542	 0.11970651894807816	 0.004436967428773642	 -0.04116275906562805	 -0.07977265864610672	 0.116190604865551	 0.13127493858337402	 0.18341967463493347	 -0.0352659597992897	 0.2024717479944229	 0.3181324005126953	 -0.00048434309428557754	 -0.044177327305078506	 0.22784820199012756	 0.1740909069776535	 0.22843682765960693	 -0.1414673775434494	 -0.24164237082004547	 0.11299818009138107	 -0.0029447313863784075	 -0.013247653841972351	 0.06814337521791458	 -0.19686360657215118	 0.12412141263484955	 0.10112496465444565	 0.11037857830524445	 0.07846163958311081	 -0.20908698439598083	 0.1552337408065796	 -0.06423184275627136	 0.09425897151231766	 -0.006195803638547659	 -0.08008135110139847	 -0.0068551623262465	 -0.06285127252340317	 0.17338737845420837	 -0.10098380595445633	 -0.1535627543926239	 -0.15657497942447662	 0.08793250471353531	 0.04110193997621536	 -0.002212605206295848	 -0.27326148748397827	 0.006081556435674429	 -0.05214771255850792	 0.0008879596716724336	 -0.08957032114267349	 -0.34482258558273315	 -0.17426808178424835	 0.00883674155920744	 0.19754140079021454	 -0.06754893064498901	 0.05215013027191162	 -0.04070946201682091	 -0.3764771819114685	 -0.0548430010676384	 -0.007720564026385546	 -0.11215692013502121	CL
2A64_A:347-351_378-382	-0.13408483564853668	 -0.07654041796922684	 0.15166231989860535	 -0.11191288381814957	 -0.11338595300912857	 -0.1506330519914627	 0.09822757542133331	 -0.03355665132403374	 0.09844239056110382	 0.011898629367351532	 -0.1751830279827118	 0.06910960376262665	 -0.056979358196258545	 0.14483802020549774	 -0.08434034883975983	 -0.3332096040248871	 0.08518639951944351	 0.17414024472236633	 0.013455947861075401	 0.12411342561244965	 -0.07115639746189117	 -0.07143480330705643	 0.1472538411617279	 -0.12405996024608612	 0.19408205151557922	 0.08615710586309433	 0.0005854234332218766	 0.06834260374307632	 0.06303668022155762	 0.10901210457086563	 -0.003180521773174405	 0.11516392230987549	 -0.16662248969078064	 0.35088610649108887	 -0.025621820241212845	 -0.10774527490139008	 -0.11866893619298935	 0.12497595697641373	 0.029247229918837547	 0.11511199176311493	 -0.17298167943954468	 -0.10448314994573593	 -0.015825580805540085	 -0.06380470097064972	 -0.0580965094268322	 -0.2138986587524414	 0.0902080088853836	 0.05040112882852554	 0.40217503905296326	 -0.1302928477525711	 0.03369839861989021	 0.0915471538901329	 0.10727069526910782	 0.292663037776947	 -0.010147204622626305	 0.21521875262260437	 -0.21812467277050018	 0.131770521402359	 -0.07827547192573547	 -0.03577746823430061	 -0.10148124396800995	 -0.13579760491847992	 -0.0421745665371418	 0.04422514885663986	EL
3J7A_A:1837-1841_1864-1868	-0.08892844617366791	 -0.05702459067106247	 0.21555748581886292	 0.01073197741061449	 -0.15138013660907745	 -0.028823385015130043	 0.10833097994327545	 -0.009924141690135002	 -0.04631717875599861	 -0.04031074792146683	 -0.15278449654579163	 0.02195681631565094	 0.06986932456493378	 0.10715238749980927	 -0.2535061538219452	 -0.22438454627990723	 0.08616580814123154	 0.13937774300575256	 -0.05536029487848282	 0.1138637512922287	 -0.06488781422376633	 -0.13910649716854095	 -0.16144247353076935	 -0.10774966329336166	 0.051260314881801605	 -0.049334533512592316	 0.1249789446592331	 0.06089460104703903	 0.2468322068452835	 0.22979310154914856	 -0.059313882142305374	 0.27673715353012085	 -0.08652342855930328	 0.08003783226013184	 -0.045540086925029755	 -0.010546892881393433	 -0.2996721863746643	 -0.09147612005472183	 0.01427280344069004	 -0.008825552649796009	 0.031249290332198143	 -0.1156240850687027	 -0.11411923170089722	 -0.1191120371222496	 0.09275700151920319	 0.2607251703739166	 -0.10313329845666885	 0.005232864525169134	 0.3411194086074829	 -0.07654991745948792	 -0.02351684495806694	 0.26465660333633423	 -0.010155493393540382	 -0.10519914329051971	 0.054479487240314484	 0.20569655299186707	 -0.23450899124145508	 0.2962321639060974	 0.12252964079380035	 -0.19662518799304962	 -0.20084676146507263	 -0.015181707218289375	 0.02500763162970543	 -0.082187220454216	EL
5T5H_B:102-107_112-118	0.08023330569267273	 0.10661923140287399	 0.08285728842020035	 -0.09804601222276688	 -0.15727156400680542	 -0.06344956904649734	 -0.0012945395428687334	 0.19319897890090942	 0.06428469717502594	 -0.06843028217554092	 0.12682074308395386	 0.1498236358165741	 0.03781082108616829	 -0.008441292680799961	 0.1399233490228653	 -0.21983812749385834	 -0.04281153902411461	 -0.057016052305698395	 0.04324783384799957	 0.003266772488132119	 -0.10263513028621674	 -0.03044615499675274	 0.18322435021400452	 0.0016932464204728603	 0.2100953906774521	 0.06681175529956818	 0.0011403434909880161	 -0.027841772884130478	 -0.10731188207864761	 -0.023715374991297722	 0.04242813587188721	 -0.02183563821017742	 -0.0707082599401474	 -0.11538521945476532	 0.08631011843681335	 0.028138181194663048	 -0.02014818787574768	 0.012176623567938805	 0.19037581980228424	 0.13975709676742554	 0.06286949664354324	 0.11544997990131378	 -0.0035135173238813877	 0.04008975997567177	 0.16505011916160583	 -0.2070428729057312	 0.19133807718753815	 -0.031461603939533234	 3.113196498816251e-06	 -0.011460481211543083	 -0.05891341343522072	 -0.01101600006222725	 -0.10779695212841034	 0.17995382845401764	 -0.04209771379828453	 0.04923019930720329	 -0.00179086544085294	 0.20196491479873657	 -0.12220151722431183	 0.05519619956612587	 0.07140742987394333	 0.05601174011826515	 -0.06509379297494888	 0.15276680886745453	SR
6HA1_A:1396-1400_1409-1413	0.02976018749177456	 -0.02495785430073738	 0.15442286431789398	 -0.2353273630142212	 -0.08317989110946655	 -0.05170408636331558	 0.15298788249492645	 -0.08680148422718048	 -0.05552033334970474	 0.011944648809731007	 -0.25349268317222595	 -0.017857912927865982	 -0.16359393298625946	 0.09297945350408554	 0.012427045032382011	 -0.2231431007385254	 -0.044724371284246445	 0.09894083440303802	 -0.13678455352783203	 0.22470155358314514	 -0.06132344529032707	 -0.005571467336267233	 0.2460263967514038	 0.12809507548809052	 0.264779269695282	 0.11454383283853531	 0.03642580658197403	 0.2065107375383377	 0.092291459441185	 -0.06216863542795181	 -0.056850261986255646	 0.04322819039225578	 -0.18998415768146515	 0.41991108655929565	 0.0015306323766708374	 -0.2778691351413727	 -0.12517371773719788	 0.05484030768275261	 -0.2688312530517578	 0.07505090534687042	 -0.1270608752965927	 -0.28338271379470825	 -0.05350867658853531	 0.008021729998290539	 0.011497965082526207	 -0.09711907804012299	 0.10749615728855133	 0.003491658018901944	 0.266594797372818	 -0.251372754573822	 -0.30598053336143494	 -0.01758534274995327	 0.18736150860786438	 0.1286197006702423	 0.024435166269540787	 0.060850173234939575	 -0.3500112295150757	 0.06493593007326126	 0.03714786097407341	 -0.015706615522503853	 0.09243948757648468	 -0.19324399530887604	 0.11902789026498795	 0.05473899841308594	EL
3J7Q_5:4681-4685_4705-4709	0.11597120761871338	 0.09653927385807037	 -0.24933703243732452	 -0.13713160157203674	 0.07935287058353424	 0.16899928450584412	 -0.15562817454338074	 -0.0007254585507325828	 -0.17530299723148346	 0.19287589192390442	 0.3724498748779297	 0.05117638036608696	 0.21320286393165588	 0.059896163642406464	 0.21855619549751282	 -0.013054328970611095	 -0.16156481206417084	 -0.010739373974502087	 -0.0009712874889373779	 -0.3698844611644745	 -0.13985759019851685	 -0.090127132833004	 -0.08799177408218384	 -0.025492724031209946	 0.03018084727227688	 -0.10633568465709686	 -0.024233978241682053	 -0.01704438589513302	 0.07990646362304688	 0.0026624202728271484	 -0.12502887845039368	 -0.19069592654705048	 -0.03402410447597504	 -0.16411136090755463	 -0.11768221855163574	 -0.030051380395889282	 0.31843534111976624	 -0.31634941697120667	 0.03708953410387039	 0.0790894478559494	 0.15458300709724426	 -0.08830390870571136	 0.14678093791007996	 0.19192717969417572	 -0.06259769201278687	 -0.06391804665327072	 0.11370860040187836	 0.13216955959796906	 0.013398726470768452	 -0.03161852806806564	 0.12968604266643524	 -0.027705496177077293	 0.12596504390239716	 -0.11814139038324356	 0.1945764273405075	 -0.12271233648061752	 0.09345339238643646	 -0.172145813703537	 -0.08541439473628998	 0.021781668066978455	 0.25204163789749146	 0.18439406156539917	 0.10606764256954193	 0.038057878613471985	HT
1E7K_C:28-34_42-45	-0.051248494535684586	 0.2197035402059555	 -0.01852269470691681	 0.03418339416384697	 -0.01885651983320713	 -0.09659060835838318	 0.10655078291893005	 -0.23402239382266998	 0.09736676514148712	 0.19915427267551422	 -0.040385957807302475	 0.09867339581251144	 -0.020251842215657234	 0.004086058121174574	 -0.12435133755207062	 0.04423445090651512	 -0.017356593161821365	 0.11880342662334442	 0.1817702203989029	 0.15251563489437103	 -0.12945693731307983	 0.12808306515216827	 0.06533350050449371	 -0.2195482701063156	 -0.06167832389473915	 0.047734424471855164	 0.057830724865198135	 -0.08849761635065079	 0.12682987749576569	 0.16013365983963013	 -0.011953071691095829	 0.047773897647857666	 -0.011669468134641647	 0.24999190866947174	 -0.21093100309371948	 0.022932637482881546	 0.09468074142932892	 0.13470660150051117	 -0.03347354754805565	 0.11454184353351593	 0.05147804319858551	 -0.19736148416996002	 0.10886917263269424	 0.10445168614387512	 -0.21117620170116425	 -0.11012149602174759	 -0.008347541093826294	 0.12131300568580627	 0.20189160108566284	 0.017268704250454903	 0.13149522244930267	 0.33762916922569275	 0.04428150877356529	 0.12934689223766327	 -0.01896699331700802	 -0.05749819055199623	 -0.008185372687876225	 -0.044601794332265854	 -0.07915766537189484	 0.04156191274523735	 -0.16217786073684692	 -0.17742475867271423	 0.06584984064102173	 -0.15130414068698883	KT
3J7A_A:634-638_1037-1041	0.006273196544498205	 -0.06262610107660294	 0.1271362602710724	 0.06797461211681366	 -0.1281663179397583	 -0.06847245991230011	 0.018705952912569046	 0.09368301928043365	 0.08037707954645157	 0.0643707886338234	 -0.2188245803117752	 0.06051797419786453	 -0.07839453965425491	 -0.21408990025520325	 0.11524669080972672	 -0.02263140305876732	 -0.06843046844005585	 -0.13050106167793274	 0.051220834255218506	 0.19283798336982727	 0.053836144506931305	 -0.025599876418709755	 0.07150059938430786	 0.18960338830947876	 0.26054057478904724	 0.01668475940823555	 0.1770617514848709	 -0.07138500362634659	 0.0365184023976326	 0.005752102471888065	 -0.10068930685520172	 -0.009928914718329906	 0.02465864084661007	 -0.10917283594608307	 -0.09813383221626282	 -0.12506672739982605	 -0.04952331259846687	 -0.09452009201049805	 -0.16820964217185974	 -0.09809613227844238	 0.1677228808403015	 -0.09191616624593735	 -0.16005820035934448	 0.16729438304901123	 0.08859362453222275	 -0.07171742618083954	 0.06776000559329987	 0.09364615380764008	 0.023068513721227646	 -0.05227214843034744	 -0.4051317274570465	 -0.02480553463101387	 -0.13784117996692657	 0.09045682847499847	 0.08789116889238358	 0.01966516673564911	 -0.30875658988952637	 0.08140964806079865	 -0.07281117886304855	 -0.0802619680762291	 0.06002720072865486	 -0.10031811892986298	 0.3026258945465088	 0.08180268108844757	EL
5J7L_DA:864-868_909-912	-0.09559137374162674	 -0.029309818521142006	 -0.06946832686662674	 0.02173480950295925	 0.07036541402339935	 -0.11508630216121674	 -0.18729399144649506	 -0.0008829422295093536	 0.11615961045026779	 -0.03940781578421593	 -0.058124423027038574	 0.0055346242152154446	 -0.0638478696346283	 0.026888711377978325	 -0.06245584785938263	 0.1274196058511734	 0.21457010507583618	 0.0205191969871521	 0.09904953837394714	 0.14526957273483276	 0.04020191356539726	 0.12822508811950684	 -0.2992928624153137	 -0.21108199656009674	 -0.029298795387148857	 0.02898881770670414	 -0.17753344774246216	 0.11621049046516418	 -0.23509295284748077	 0.06550806015729904	 -0.057855088263750076	 -0.08371838182210922	 0.13908764719963074	 -0.132411926984787	 0.10580195486545563	 -0.08182334899902344	 0.14043910801410675	 -0.05384302884340286	 -0.019940897822380066	 0.08543160557746887	 -0.07212115824222565	 0.3324108123779297	 -0.19657579064369202	 -0.022976458072662354	 0.12813329696655273	 0.04826339706778526	 -0.14060312509536743	 -0.09092700481414795	 -0.13071200251579285	 -0.044483721256256104	 0.036798495799303055	 -0.20731966197490692	 -0.2748430371284485	 -0.0032876033801585436	 -0.042278409004211426	 -0.030415721237659454	 -0.06095881760120392	 -0.2301429659128189	 0.14395195245742798	 0.07020315527915955	 -0.27355045080184937	 0.052693359553813934	 -0.08575348556041718	 0.08368697017431259	CL
4BW0_A:3-7_16-23	-0.1979009211063385	 0.1514512598514557	 0.024290768429636955	 0.0534227155148983	 -0.016330379992723465	 0.033901236951351166	 0.11942391842603683	 0.04436284303665161	 0.01916634850203991	 -0.1800737977027893	 -0.2938857972621918	 0.07771392911672592	 -0.1313532590866089	 0.057466451078653336	 -0.2715412378311157	 -0.12093325704336166	 0.05517228692770004	 0.08862821757793427	 -0.002839087275788188	 -0.2418918013572693	 0.041848085820674896	 0.36353495717048645	 0.16486017405986786	 -0.2778051197528839	 -0.17902156710624695	 0.07559600472450256	 -0.06369936466217041	 0.18663883209228516	 -0.2448044717311859	 0.2407093048095703	 -0.28603771328926086	 0.09480707347393036	 0.07764927297830582	 0.3568105101585388	 -0.13208723068237305	 -0.05963553860783577	 -0.07264680415391922	 0.18787382543087006	 0.06363247334957123	 0.20011870563030243	 -0.024035990238189697	 0.07934437692165375	 0.016268204897642136	 -0.17392165958881378	 -0.060474757105112076	 -0.14005134999752045	 0.10825036466121674	 -0.1270846426486969	 0.28484004735946655	 -0.23175828158855438	 0.31357303261756897	 0.22723504900932312	 0.24072477221488953	 0.3319176435470581	 -0.2593812644481659	 0.18111427128314972	 -0.061087653040885925	 0.2099844515323639	 -0.0758543536067009	 0.09818790853023529	 -0.1487927883863449	 -0.10436102747917175	 -0.17620454728603363	 0.07104282826185226	KT
